dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-07-27 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-08-03 10:00:00-04:00,,,,,,,,,,,,,,-14.0,,harvest
2023-08-10 10:00:00-04:00,,,,,,,,,,,,,,-24.3,,harvest
2023-08-11 10:19:09-04:00,177.0,154.0,741.0,10:19:09,684.1428571428571,741.0,1065996619.0,165.606201171875,684.1428571428571,25.425,1014.3833333333333,92.0,0.5,,5.0,
2023-08-11 10:42:35-04:00,252.0,223.0,582.0,10:42:35,684.1428571428571,582.0,1065996642.0,4.34149169921875,684.1428571428571,25.425,1014.3833333333333,92.0,0.5,,5.0,
2023-08-11 11:06:01-04:00,214.0,202.0,609.0,11:06:01,684.1428571428571,609.0,1065996666.0,28.97760009765625,684.1428571428571,25.325,1014.2083333333336,92.08333333333331,0.5,,5.0,
2023-08-11 11:29:27-04:00,252.0,222.0,771.0,11:29:27,684.1428571428571,771.0,1065996689.0,188.71136474609375,684.1428571428571,25.325,1014.2083333333336,92.08333333333331,0.5,,5.0,
2023-08-11 11:52:54-04:00,227.0,218.0,726.0,11:52:54,684.1428571428571,726.0,1065996712.0,141.4443359375,684.1428571428571,25.325,1014.2083333333336,92.08333333333331,0.5,,5.0,
2023-08-11 12:16:21-04:00,240.0,218.0,713.0,12:16:21,747.375,713.0,1065996736.0,126.07794189453125,684.1428571428571,25.21666666666667,1014.1916666666667,92.0,0.8333333333333334,,5.0,
2023-08-11 12:39:49-04:00,368.0,292.0,647.0,12:39:49,723.2222222222222,647.0,1065996759.0,57.80938720703125,664.875,25.21666666666667,1014.1916666666667,92.0,0.8333333333333334,,5.0,
2023-08-11 15:24:03-04:00,241.0,229.0,530.0,15:24:03,792.25,530.0,1065996924.0,75.48773193359375,659.6666666666666,25.741666666666664,1015.6,91.58333333333331,77.33333333333333,,5.0,
2023-08-11 15:47:31-04:00,265.0,237.0,802.0,15:47:31,840.6666666666666,802.0,1065996947.0,194.2374267578125,666.0,25.741666666666664,1015.6,91.58333333333331,77.33333333333333,,5.0,
2023-08-12 10:07:27-04:00,188.0,165.0,590.0,10:07:27,809.3333333333334,590.0,1065998047.0,127.45770263671875,809.3333333333334,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 10:30:54-04:00,183.0,171.0,532.0,10:30:54,808.5714285714286,532.0,1065998070.0,187.77001953125,808.5714285714286,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 10:54:20-04:00,260.0,240.0,1021.0,10:54:20,867.5,1021.0,1065998094.0,298.81610107421875,808.5714285714286,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 11:17:47-04:00,251.0,227.0,801.0,11:17:47,832.1111111111111,801.0,1065998117.0,76.502197265625,776.125,27.566666666666666,1015.3833333333333,88.08333333333331,0.3333333333333333,,5.0,
2023-08-12 11:41:14-04:00,271.0,248.0,900.0,11:41:14,802.3,900.0,1065998141.0,173.0867919921875,749.2222222222222,27.566666666666666,1015.3833333333333,88.08333333333331,0.3333333333333333,,5.0,
2023-08-12 12:52:09-04:00,278.0,259.0,1012.0,12:52:09,853.5384615384615,1012.0,1065998212.0,277.93634033203125,769.5454545454545,27.241666666666664,1014.65,88.75,0.4166666666666667,,5.0,
2023-08-12 13:15:37-04:00,296.0,269.0,804.0,13:15:37,905.2307692307693,804.0,1065998235.0,67.61846923828125,787.5,27.225,1014.7333333333332,87.75,0.16666666666666666,,5.0,
2023-08-12 14:02:33-04:00,337.0,290.0,549.0,14:02:33,928.6363636363636,549.0,1065998282.0,192.12054443359375,790.25,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 14:26:01-04:00,285.0,253.0,534.0,14:26:01,941.4,534.0,1065998306.0,209.5416259765625,788.7142857142857,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 14:49:28-04:00,268.0,241.0,991.0,14:49:28,946.0,991.0,1065998329.0,245.13726806640625,770.1666666666666,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 15:12:56-04:00,275.0,250.0,731.0,15:12:56,946.0,731.0,1065998352.0,17.1845703125,770.1666666666666,27.883333333333336,1016.25,86.16666666666669,87.58333333333331,,5.0,
2023-08-13 10:20:17-04:00,192.0,172.0,666.0,10:20:17,1067.75,666.0,1065999500.0,199.05078125,785.5714285714286,27.3,1015.6416666666668,85.91666666666669,1.0,,5.0,
2023-08-13 10:43:33-04:00,271.0,252.0,816.0,10:43:33,1058.2222222222222,816.0,1065999523.0,51.41168212890625,810.125,27.3,1015.6416666666668,85.91666666666669,1.0,,5.0,
2023-08-13 11:07:00-04:00,303.0,279.0,713.0,11:07:00,1031.4,713.0,1065999547.0,156.876220703125,807.8888888888889,26.95,1014.9583333333336,87.25,1.0,,5.0,
2023-08-13 11:30:26-04:00,123.0,73.0,898.0,11:30:26,1016.3636363636364,898.0,1065999570.0,25.7613525390625,813.7,26.95,1014.9583333333336,87.25,1.0,,5.0,
2023-08-13 11:53:51-04:00,233.0,211.0,710.0,11:53:51,1029.9166666666667,710.0,1065999593.0,164.60198974609375,846.9090909090909,26.95,1014.9583333333336,87.25,1.0,,5.0,
2023-08-13 12:17:17-04:00,156.0,122.0,804.0,12:17:17,1040.5384615384614,804.0,1065999617.0,73.06890869140625,873.6666666666666,27.575,1014.4083333333333,85.58333333333333,1.6666666666666667,,5.0,
2023-08-13 13:04:08-04:00,101.0,75.0,892.0,13:04:08,1023.2,892.0,1065999664.0,10.09765625,878.9285714285714,27.65833333333333,1014.6333333333333,85.0,0.9166666666666666,,5.0,
2023-08-13 13:27:33-04:00,119.0,84.0,982.0,13:27:33,1048.7142857142858,982.0,1065999687.0,97.73126220703125,895.3076923076923,27.65833333333333,1014.6333333333333,85.0,0.9166666666666666,,5.0,
2023-08-13 13:50:58-04:00,126.0,80.0,790.0,13:50:58,1066.6153846153845,790.0,1065999710.0,96.635986328125,901.9166666666666,27.65833333333333,1014.6333333333333,85.0,0.9166666666666666,,5.0,
2023-08-13 14:14:22-04:00,102.0,57.0,866.0,14:14:22,1096.0833333333333,866.0,1065999734.0,23.10693359375,919.0909090909091,27.16666666666667,1015.1833333333334,86.41666666666669,2.5,,5.0,
2023-08-13 14:37:44-04:00,198.0,167.0,1179.0,14:37:44,1114.090909090909,1179.0,1065999757.0,287.52423095703125,921.2,27.16666666666667,1015.1833333333334,86.41666666666669,2.5,,5.0,
2023-08-13 15:01:08-04:00,288.0,260.0,1168.0,15:01:08,1154.5,1168.0,1065999781.0,274.05169677734375,944.6666666666666,27.55833333333333,1016.1,85.58333333333333,72.83333333333333,,5.0,
2023-08-13 15:24:34-04:00,85.0,71.0,763.0,15:24:34,1193.4444444444443,763.0,1065999804.0,133.3187255859375,962.25,27.55833333333333,1016.1,85.58333333333333,72.83333333333333,,5.0,
2023-08-13 15:47:59-04:00,160.0,90.0,1058.0,15:47:59,962.25,1058.0,1065999827.0,159.3101806640625,962.25,27.55833333333333,1016.1,85.58333333333333,72.83333333333333,,5.0,
2023-08-14 10:05:09-04:00,144.0,124.0,783.0,10:05:09,819.625,783.0,1066000925.0,229.78009033203125,819.625,,,,,,5.0,
2023-08-14 10:28:33-04:00,74.0,41.0,783.0,10:28:33,839.1111111111111,783.0,1066000948.0,232.18865966796875,839.1111111111111,,,,,,5.0,
